,intersection_id,tollgate_id,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,hour,week,minute,travel_time
1453,1,2,1003.7,1008.5,105.0,1.0,34.8,50.0,0.0,5,7,0,53.677
1464,1,2,1002.0,1006.8,39.0,3.4,35.8,49.0,0.0,6,7,0,50.3536363636
1465,1,2,1002.0,1006.8,39.0,3.4,35.8,49.0,0.0,7,7,0,67.9171428571
1466,1,2,1002.0,1006.8,39.0,3.4,35.8,49.0,0.0,8,7,0,68.2690909091
1481,1,2,1000.8,1005.6,81.0,4.9,34.4,60.0,0.0,9,7,0,67.715952381
1482,1,2,1000.8,1005.6,81.0,4.9,34.4,60.0,0.0,10,7,0,74.6966666667
1483,1,2,1000.8,1005.6,81.0,4.9,34.4,60.0,0.0,11,7,0,74.6959259259
1499,1,2,1002.1,1006.9,64.0,4.4,31.7,65.0,0.0,12,7,0,58.3396296296
1500,1,2,1002.1,1006.9,64.0,4.4,31.7,65.0,0.0,13,7,0,65.1242857143
1501,1,2,1002.1,1006.9,64.0,4.4,31.7,65.0,0.0,14,7,0,57.4728125
1517,1,2,1003.2,1008.0,126.0,1.9,30.4,65.0,0.0,15,7,0,70.9987804878
1518,1,2,1003.2,1008.0,126.0,1.9,30.4,65.0,0.0,16,7,0,66.1454545455
1519,1,2,1003.2,1008.0,126.0,1.9,30.4,65.0,0.0,17,7,0,65.4687179487
1534,1,2,1002.2,1007.0,115.0,1.9,29.2,70.0,0.0,18,7,0,62.5565384615
1535,1,2,1002.2,1007.0,115.0,1.9,29.2,70.0,0.0,19,7,0,68.678125
1536,1,2,1002.2,1007.0,115.0,1.9,29.2,70.0,0.0,20,7,0,64.1882352941
1552,1,2,1002.8,1007.6,116.0,0.9,28.2,72.0,0.0,21,7,0,47.9664285714
1553,1,2,1002.8,1007.6,116.0,0.9,28.2,72.0,0.0,22,7,0,73.7207142857
1554,1,2,1002.8,1007.6,116.0,0.9,28.2,72.0,0.0,23,7,0,59.7372727273
1566,1,2,1003.5,1008.3,102.0,1.8,31.7,61.0,0.0,0,1,0,44.5425
1567,1,2,1003.5,1008.3,102.0,1.8,31.7,61.0,0.0,1,1,0,49.11
1568,1,2,1003.5,1008.3,102.0,1.8,31.7,61.0,0.0,2,1,0,64.75
1579,1,2,1002.4,1007.2,151.0,1.7,33.7,56.0,0.0,3,1,0,49.0675
1580,1,2,1002.4,1007.2,151.0,1.7,33.7,56.0,0.0,4,1,0,68.62
1581,1,2,1002.4,1007.2,151.0,1.7,33.7,56.0,0.0,5,1,0,55.3028571429
1590,1,2,1001.1,1005.9,65.0,2.5,34.4,56.0,0.0,6,1,0,50.2953333333
1591,1,2,1001.1,1005.9,65.0,2.5,34.4,56.0,0.0,7,1,0,101.723673469
1592,1,2,1001.1,1005.9,65.0,2.5,34.4,56.0,0.0,8,1,0,110.997435897
1607,1,2,1000.1,1004.9,80.0,2.1,34.5,59.0,0.0,9,1,0,65.7088888889
1608,1,2,1000.1,1004.9,80.0,2.1,34.5,59.0,0.0,10,1,0,77.4428125
1609,1,2,1000.1,1004.9,80.0,2.1,34.5,59.0,0.0,11,1,0,56.4476
1625,1,2,1000.9,1005.7,57.0,2.0,31.0,77.0,0.0,12,1,0,51.3781481481
1626,1,2,1000.9,1005.7,57.0,2.0,31.0,77.0,0.0,13,1,0,56.5285185185
1627,1,2,1000.9,1005.7,57.0,2.0,31.0,77.0,0.0,14,1,0,60.0986363636
1643,1,2,1001.8,1006.6,125.0,1.4,30.9,76.0,0.0,15,1,0,63.352
1644,1,2,1001.8,1006.6,125.0,1.4,30.9,76.0,0.0,16,1,0,63.0606818182
1645,1,2,1001.8,1006.6,125.0,1.4,30.9,76.0,0.0,17,1,0,66.7986206897
1660,1,2,1001.2,1006.0,177.0,2.5,30.3,69.0,0.0,18,1,0,65.9035
1661,1,2,1001.2,1006.0,177.0,2.5,30.3,69.0,0.0,19,1,0,55.5347058824
1662,1,2,1001.2,1006.0,177.0,2.5,30.3,69.0,0.0,20,1,0,59.5966666667
1676,1,2,1000.9,1005.7,172.0,1.4,29.2,73.0,0.0,21,1,0,50.3246153846
1677,1,2,1000.9,1005.7,172.0,1.4,29.2,73.0,0.0,22,1,0,57.4554545455
1678,1,2,1000.9,1005.7,172.0,1.4,29.2,73.0,0.0,23,1,0,61.0990909091
1689,1,2,1001.9,1006.7,195.0,1.7,30.8,65.0,0.0,0,2,0,34.13
1690,1,2,1001.9,1006.7,195.0,1.7,30.8,65.0,0.0,1,2,0,75.84
1691,1,2,1001.9,1006.7,195.0,1.7,30.8,65.0,0.0,2,2,0,46.9628571429
1699,1,2,1001.8,1006.6,175.0,3.0,34.9,53.0,0.0,3,2,0,53.608
1700,1,2,1001.8,1006.6,175.0,3.0,34.9,53.0,0.0,4,2,0,57.0733333333
1701,1,2,1001.8,1006.6,175.0,3.0,34.9,53.0,0.0,5,2,0,54.70625
1709,1,2,999.5,1004.3,216.0,2.8,37.3,44.0,0.0,6,2,0,48.012
1710,1,2,999.5,1004.3,216.0,2.8,37.3,44.0,0.0,7,2,0,103.816470588
1711,1,2,999.5,1004.3,216.0,2.8,37.3,44.0,0.0,8,2,0,85.5036842105
1726,1,2,998.0,1002.8,51.0,1.7,34.8,56.0,0.0,9,2,0,108.093076923
1727,1,2,998.0,1002.8,51.0,1.7,34.8,56.0,0.0,10,2,0,88.7877272727
1728,1,2,998.0,1002.8,51.0,1.7,34.8,56.0,0.0,11,2,0,58.7916666667
1744,1,2,1000.1,1004.9,88.0,2.3,30.9,70.0,0.0,12,2,0,58.4706451613
1745,1,2,1000.1,1004.9,88.0,2.3,30.9,70.0,0.0,13,2,0,61.1712903226
1746,1,2,1000.1,1004.9,88.0,2.3,30.9,70.0,0.0,14,2,0,78.6805555556
1762,1,2,1003.1,1007.9,310.0,3.1,24.5,94.0,4.8,15,2,0,75.7625
1763,1,2,1003.1,1007.9,310.0,3.1,24.5,94.0,4.8,16,2,0,65.7854166667
1764,1,2,1003.1,1007.9,310.0,3.1,24.5,94.0,4.8,17,2,0,78.0118421053
1780,1,2,1002.5,1007.3,221.0,1.8,24.7,96.0,3.6,18,2,0,65.5116129032
1781,1,2,1002.5,1007.3,221.0,1.8,24.7,96.0,3.6,19,2,0,66.0153846154
1782,1,2,1002.5,1007.3,221.0,1.8,24.7,96.0,3.6,20,2,0,78.3482352941
1795,1,2,1001.5,1006.3,215.0,2.7,24.9,95.0,0.3,21,2,0,54.705
1796,1,2,1001.5,1006.3,215.0,2.7,24.9,95.0,0.3,22,2,0,57.2469230769
1797,1,2,1001.5,1006.3,215.0,2.7,24.9,95.0,0.3,23,2,0,49.9314285714
1810,1,2,1003.2,1008.1,227.0,0.7,26.2,89.0,0.0,0,3,0,54.405
1811,1,2,1003.2,1008.1,227.0,0.7,26.2,89.0,0.0,1,3,0,57.7066666667
1812,1,2,1003.2,1008.1,227.0,0.7,26.2,89.0,0.0,2,3,0,61.9066666667
1821,1,2,1003.9,1008.8,332.0,1.8,30.8,70.0,0.0,3,3,0,59.998
1822,1,2,1003.9,1008.8,332.0,1.8,30.8,70.0,0.0,4,3,0,58.4771428571
1823,1,2,1003.9,1008.8,332.0,1.8,30.8,70.0,0.0,5,3,0,49.976
1828,1,2,1002.4,1007.2,334.0,2.7,33.0,62.0,0.0,6,3,0,59.1781818182
1829,1,2,1002.4,1007.2,334.0,2.7,33.0,62.0,0.0,7,3,0,71.8635714286
1830,1,2,1002.4,1007.2,334.0,2.7,33.0,62.0,0.0,8,3,0,127.604146341
1844,1,2,1001.8,1006.6,28.0,1.7,32.2,63.0,0.0,9,3,0,86.9392307692
1845,1,2,1001.8,1006.6,28.0,1.7,32.2,63.0,0.0,10,3,0,69.4371428571
1846,1,2,1001.8,1006.6,28.0,1.7,32.2,63.0,0.0,11,3,0,47.6718518519
1862,1,2,1003.2,1008.1,203.0,3.8,29.7,75.0,0.0,12,3,0,66.6542105263
1863,1,2,1003.2,1008.1,203.0,3.8,29.7,75.0,0.0,13,3,0,68.6995348837
1864,1,2,1003.2,1008.1,203.0,3.8,29.7,75.0,0.0,14,3,0,65.9943478261
1879,1,2,1004.2,1009.1,266.0,1.8,26.7,86.0,0.0,15,3,0,64.8021875
1880,1,2,1004.2,1009.1,266.0,1.8,26.7,86.0,0.0,16,3,0,56.8140625
1881,1,2,1004.2,1009.1,266.0,1.8,26.7,86.0,0.0,17,3,0,69.998125
1897,1,2,1002.8,1007.6,226.0,1.8,26.0,85.0,0.0,18,3,0,59.7228571429
1898,1,2,1002.8,1007.6,226.0,1.8,26.0,85.0,0.0,19,3,0,65.6226666667
1899,1,2,1002.8,1007.6,226.0,1.8,26.0,85.0,0.0,20,3,0,59.1790909091
1913,1,2,1003.5,1008.3,999017.0,0.0,25.6,89.0,0.0,21,3,0,58.4092857143
1914,1,2,1003.5,1008.3,999017.0,0.0,25.6,89.0,0.0,22,3,0,55.7284210526
1915,1,2,1003.5,1008.3,999017.0,0.0,25.6,89.0,0.0,23,3,0,59.288
1929,1,2,1004.5,1009.3,223.0,2.5,28.4,79.0,0.0,0,4,0,54.842
1930,1,2,1004.5,1009.3,223.0,2.5,28.4,79.0,0.0,1,4,0,56.13
1931,1,2,1004.5,1009.3,223.0,2.5,28.4,79.0,0.0,2,4,0,56.6071428571
1937,1,2,1004.3,1009.1,207.0,2.0,31.7,66.0,0.0,3,4,0,88.56
1938,1,2,1004.3,1009.1,207.0,2.0,31.7,66.0,0.0,4,4,0,84.82
1939,1,2,1004.3,1009.1,207.0,2.0,31.7,66.0,0.0,5,4,0,46.265
1947,1,2,1002.3,1007.1,302.0,2.3,34.8,53.0,0.0,6,4,0,59.939375
1948,1,2,1002.3,1007.1,302.0,2.3,34.8,53.0,0.0,7,4,0,82.0660714286
1949,1,2,1002.3,1007.1,302.0,2.3,34.8,53.0,0.0,8,4,0,87.09
1965,1,2,1001.9,1006.8,177.0,2.3,28.1,84.0,0.7,9,4,0,113.327727273
1966,1,2,1001.9,1006.8,177.0,2.3,28.1,84.0,0.7,10,4,0,82.8017777778
1967,1,2,1001.9,1006.8,177.0,2.3,28.1,84.0,0.7,11,4,0,75.1571428571
1983,1,2,1004.3,1009.2,242.0,1.1,26.4,94.0,1.4,12,4,0,55.8280645161
1984,1,2,1004.3,1009.2,242.0,1.1,26.4,94.0,1.4,13,4,0,64.65525
1985,1,2,1004.3,1009.2,242.0,1.1,26.4,94.0,1.4,14,4,0,60.9278787879
2001,1,2,1004.4,1009.3,207.0,2.4,25.5,95.0,0.0,15,4,0,83.3032608696
2002,1,2,1004.4,1009.3,207.0,2.4,25.5,95.0,0.0,16,4,0,60.5881081081
2003,1,2,1004.4,1009.3,207.0,2.4,25.5,95.0,0.0,17,4,0,94.9647058824
2019,1,2,1004.0,1008.8,206.0,1.5,25.2,95.0,0.0,18,4,0,61.519375
2020,1,2,1004.0,1008.8,206.0,1.5,25.2,95.0,0.0,19,4,0,73.7783333333
2021,1,2,1004.0,1008.8,206.0,1.5,25.2,95.0,0.0,20,4,0,70.0819230769
2036,1,2,1003.6,1008.5,273.0,0.5,24.9,94.0,0.0,21,4,0,52.3683333333
2037,1,2,1003.6,1008.5,273.0,0.5,24.9,94.0,0.0,22,4,0,46.9681818182
2038,1,2,1003.6,1008.5,273.0,0.5,24.9,94.0,0.0,23,4,0,47.18
2047,1,2,1004.5,1009.4,200.0,0.6,27.1,87.0,0.0,0,5,0,104.058571429
2048,1,2,1004.5,1009.4,200.0,0.6,27.1,87.0,0.0,1,5,0,43.9566666667
2049,1,2,1004.5,1009.4,200.0,0.6,27.1,87.0,0.0,2,5,0,55.762
2057,1,2,1003.6,1008.5,280.0,1.9,31.5,70.0,0.0,3,5,0,65.0375
2058,1,2,1003.6,1008.5,280.0,1.9,31.5,70.0,0.0,4,5,0,53.664
2059,1,2,1003.6,1008.5,280.0,1.9,31.5,70.0,0.0,5,5,0,70.1855555556
2067,1,2,1001.9,1006.7,88.0,1.6,33.7,57.0,0.0,6,5,0,53.653125
2068,1,2,1001.9,1006.7,88.0,1.6,33.7,57.0,0.0,7,5,0,57.8119047619
2069,1,2,1001.9,1006.7,88.0,1.6,33.7,57.0,0.0,8,5,0,84.0747222222
2084,1,2,1000.6,1005.4,999017.0,0.0,32.5,64.0,0.0,9,5,0,82.9982608696
2085,1,2,1000.6,1005.4,999017.0,0.0,32.5,64.0,0.0,10,5,0,58.3877419355
2086,1,2,1000.6,1005.4,999017.0,0.0,32.5,64.0,0.0,11,5,0,64.1302857143
2101,1,2,1002.0,1006.8,305.0,2.9,29.5,76.0,0.0,12,5,0,66.1796666667
2102,1,2,1002.0,1006.8,305.0,2.9,29.5,76.0,0.0,13,5,0,68.6018867925
2103,1,2,1002.0,1006.8,305.0,2.9,29.5,76.0,0.0,14,5,0,80.8688461538
2118,1,2,1002.6,1007.4,303.0,1.9,29.0,79.0,0.0,15,5,0,88.1650943396
2119,1,2,1002.6,1007.4,303.0,1.9,29.0,79.0,0.0,16,5,0,61.9115
2120,1,2,1002.6,1007.4,303.0,1.9,29.0,79.0,0.0,17,5,0,119.505135135
2135,1,2,1001.5,1006.3,295.0,2.4,28.6,83.0,0.0,18,5,0,97.2509090909
2136,1,2,1001.5,1006.3,295.0,2.4,28.6,83.0,0.0,19,5,0,110.098918919
2137,1,2,1001.5,1006.3,295.0,2.4,28.6,83.0,0.0,20,5,0,67.3022727273
2150,1,2,1001.1,1005.9,295.0,1.9,27.3,89.0,0.0,21,5,0,69.6233333333
2151,1,2,1001.1,1005.9,295.0,1.9,27.3,89.0,0.0,22,5,0,92.5742857143
2152,1,2,1001.1,1005.9,295.0,1.9,27.3,89.0,0.0,23,5,0,49.039
2164,1,2,1001.4,1006.2,251.0,0.9,29.0,82.0,0.0,0,6,0,56.844
2165,1,2,1001.4,1006.2,251.0,0.9,29.0,82.0,0.0,1,6,0,43.02
2166,1,2,1001.4,1006.2,251.0,0.9,29.0,82.0,0.0,2,6,0,55.9133333333
2179,1,2,1000.8,1005.6,290.0,1.7,32.3,65.0,0.0,3,6,0,43.38
2180,1,2,1000.8,1005.6,290.0,1.7,32.3,65.0,0.0,4,6,0,59.29125
2181,1,2,1000.8,1005.6,290.0,1.7,32.3,65.0,0.0,5,6,0,46.2491666667
2191,1,2,999.0,1003.8,999017.0,0.0,28.1,88.0,2.0,6,6,0,72.0269565217
2192,1,2,999.0,1003.8,999017.0,0.0,28.1,88.0,2.0,7,6,0,70.7135294118
2193,1,2,999.0,1003.8,999017.0,0.0,28.1,88.0,2.0,8,6,0,72.9864814815
2207,1,2,998.5,1003.3,96.0,1.7,30.3,77.0,0.0,9,6,0,123.470769231
2208,1,2,998.5,1003.3,96.0,1.7,30.3,77.0,0.0,11,6,0,68.9011111111
2218,1,2,999.2,1004.0,82.0,1.6,29.7,81.0,0.0,12,6,0,68.9406451613
2219,1,2,999.2,1004.0,82.0,1.6,29.7,81.0,0.0,13,6,0,60.6338636364
2220,1,2,999.2,1004.0,82.0,1.6,29.7,81.0,0.0,14,6,0,76.3904347826
2235,1,2,999.7,1004.5,103.0,1.8,28.6,79.0,0.0,15,6,0,58.7064516129
2236,1,2,999.7,1004.5,103.0,1.8,28.6,79.0,0.0,16,6,0,68.1725806452
2237,1,2,999.7,1004.5,103.0,1.8,28.6,79.0,0.0,17,6,0,69.2937142857
2253,1,2,998.7,1003.5,111.0,1.4,27.7,81.0,0.0,18,6,0,63.3725
2254,1,2,998.7,1003.5,111.0,1.4,27.7,81.0,0.0,19,6,0,68.6706666667
2255,1,2,998.7,1003.5,111.0,1.4,27.7,81.0,0.0,20,6,0,53.8605263158
2271,1,2,998.9,1003.7,110.0,1.0,26.9,88.0,0.0,21,6,0,66.0533333333
2272,1,2,998.9,1003.7,110.0,1.0,26.9,88.0,0.0,22,6,0,46.4716666667
2273,1,2,998.9,1003.7,110.0,1.0,26.9,88.0,0.0,23,6,0,37.91
2284,1,2,999.6,1004.4,170.0,2.9,29.4,73.0,0.0,0,7,0,78.6025
2285,1,2,999.6,1004.4,170.0,2.9,29.4,73.0,0.0,1,7,0,57.2
2286,1,2,999.6,1004.4,170.0,2.9,29.4,73.0,0.0,2,7,0,45.8566666667
2292,1,2,999.2,1004.0,109.0,1.5,33.5,57.0,0.0,3,7,0,54.01
2293,1,2,999.2,1004.0,109.0,1.5,33.5,57.0,0.0,4,7,0,87.1433333333
2294,1,2,999.2,1004.0,109.0,1.5,33.5,57.0,0.0,5,7,0,43.15
2304,1,2,997.7,1002.5,92.0,3.9,34.9,53.0,0.0,6,7,0,49.8966666667
2305,1,2,997.7,1002.5,92.0,3.9,34.9,53.0,0.0,7,7,0,50.3208695652
2306,1,2,997.7,1002.5,92.0,3.9,34.9,53.0,0.0,8,7,0,59.3645454545
2320,1,2,997.1,1001.9,78.0,6.5,32.7,62.0,0.0,9,7,0,86.867027027
2321,1,2,997.1,1001.9,78.0,6.5,32.7,62.0,0.0,10,7,0,55.7165
2322,1,2,997.1,1001.9,78.0,6.5,32.7,62.0,0.0,11,7,0,56.7357894737
2337,1,2,998.9,1003.7,72.0,3.3,30.5,69.0,0.0,12,7,0,54.6544827586
2338,1,2,998.9,1003.7,72.0,3.3,30.5,69.0,0.0,13,7,0,63.930625
2339,1,2,998.9,1003.7,72.0,3.3,30.5,69.0,0.0,14,7,0,63.6386666667
2355,1,2,1000.0,1004.8,95.0,4.0,29.5,66.0,0.0,15,7,0,45.9023076923
2356,1,2,1000.0,1004.8,95.0,4.0,29.5,66.0,0.0,16,7,0,57.6664864865
2357,1,2,1000.0,1004.8,95.0,4.0,29.5,66.0,0.0,17,7,0,71.5967741935
2369,1,2,999.4,1004.2,85.0,1.6,27.8,74.0,0.0,18,7,0,69.5757575758
2370,1,2,999.4,1004.2,85.0,1.6,27.8,74.0,0.0,19,7,0,62.31375
2371,1,2,999.4,1004.2,85.0,1.6,27.8,74.0,0.0,20,7,0,54.2215
2386,1,2,999.6,1004.4,88.0,1.9,27.0,80.0,0.0,21,7,0,57.3121428571
2387,1,2,999.6,1004.4,88.0,1.9,27.0,80.0,0.0,22,7,0,44.7125
2388,1,2,999.6,1004.4,88.0,1.9,27.0,80.0,0.0,23,7,0,46.42
2401,1,2,999.9,1004.7,67.0,2.4,30.1,67.0,0.0,0,1,0,61.18
2402,1,2,999.9,1004.7,67.0,2.4,30.1,67.0,0.0,1,1,0,39.71
2403,1,2,999.9,1004.7,67.0,2.4,30.1,67.0,0.0,2,1,0,80.2957142857
2410,1,2,1000.1,1004.9,107.0,2.1,32.7,60.0,0.0,3,1,0,99.74
2411,1,2,1000.1,1004.9,107.0,2.1,32.7,60.0,0.0,4,1,0,62.8471428571
2412,1,2,1000.1,1004.9,107.0,2.1,32.7,60.0,0.0,5,1,0,51.7566666667
2417,1,2,998.3,1003.1,86.0,4.1,34.7,50.0,0.0,6,1,0,53.532
2418,1,2,998.3,1003.1,86.0,4.1,34.7,50.0,0.0,7,1,0,66.73
2419,1,2,998.3,1003.1,86.0,4.1,34.7,50.0,0.0,8,1,0,116.697567568
2434,1,2,998.0,1002.8,63.0,4.9,32.7,55.0,0.0,9,1,0,82.1021875
2435,1,2,998.0,1002.8,63.0,4.9,32.7,55.0,0.0,10,1,0,67.2133333333
2436,1,2,998.0,1002.8,63.0,4.9,32.7,55.0,0.0,11,1,0,65.64
2450,1,2,999.7,1004.5,83.0,1.9,29.8,75.0,0.0,12,1,0,58.1706666667
2451,1,2,999.7,1004.5,83.0,1.9,29.8,75.0,0.0,13,1,0,49.7260606061
2452,1,2,999.7,1004.5,83.0,1.9,29.8,75.0,0.0,14,1,0,58.6015625
2468,1,2,1000.5,1005.3,98.0,4.1,28.9,75.0,0.0,15,1,0,67.5565217391
2469,1,2,1000.5,1005.3,98.0,4.1,28.9,75.0,0.0,16,1,0,97.4985714286
2478,1,2,999.7,1004.5,112.0,1.2,28.1,77.0,0.0,18,1,0,57.9684615385
2479,1,2,999.7,1004.5,112.0,1.2,28.1,77.0,0.0,19,1,0,63.3484210526
2480,1,2,999.7,1004.5,112.0,1.2,28.1,77.0,0.0,20,1,0,56.8954545455
2493,1,2,999.8,1004.6,290.0,1.1,25.1,95.0,0.7,21,1,0,52.787
2494,1,2,999.8,1004.6,290.0,1.1,25.1,95.0,0.7,22,1,0,50.7077777778
2495,1,2,999.8,1004.6,290.0,1.1,25.1,95.0,0.7,23,1,0,91.016
2504,1,2,1000.6,1005.5,18.0,1.0,25.4,95.0,14.2,0,2,0,36.5475
2505,1,2,1000.6,1005.5,18.0,1.0,25.4,95.0,14.2,1,2,0,59.4733333333
2506,1,2,1000.6,1005.5,18.0,1.0,25.4,95.0,14.2,2,2,0,56.6866666667
2513,1,2,999.9,1004.7,292.0,1.5,27.4,93.0,2.4,3,2,0,46.9942857143
2514,1,2,999.9,1004.7,292.0,1.5,27.4,93.0,2.4,4,2,0,67.3571428571
2515,1,2,999.9,1004.7,292.0,1.5,27.4,93.0,2.4,5,2,0,49.7728571429
2525,1,2,998.4,1003.2,59.0,2.0,31.7,70.0,0.0,6,2,0,68.9909090909
2526,1,2,998.4,1003.2,59.0,2.0,31.7,70.0,0.0,7,2,0,60.3534782609
2527,1,2,998.4,1003.2,59.0,2.0,31.7,70.0,0.0,8,2,0,105.615
2542,1,2,998.1,1003.0,59.0,3.2,28.6,88.0,2.7,9,2,0,68.6215151515
2543,1,2,998.1,1003.0,59.0,3.2,28.6,88.0,2.7,10,2,0,83.9156603774
2544,1,2,998.1,1003.0,59.0,3.2,28.6,88.0,2.7,11,2,0,63.5817391304
2558,1,2,999.7,1004.6,70.0,1.3,28.4,89.0,0.0,12,2,0,57.0161904762
2559,1,2,999.7,1004.6,70.0,1.3,28.4,89.0,0.0,13,2,0,58.9619230769
2560,1,2,999.7,1004.6,70.0,1.3,28.4,89.0,0.0,14,2,0,56.1857575758
2575,1,2,1000.7,1005.6,93.0,2.1,28.2,89.0,0.0,15,2,0,66.9974193548
2576,1,2,1000.7,1005.6,93.0,2.1,28.2,89.0,0.0,16,2,0,70.0275
2577,1,2,1000.7,1005.6,93.0,2.1,28.2,89.0,0.0,17,2,0,70.8811111111
2592,1,2,1000.0,1004.8,93.0,1.3,27.9,91.0,0.0,18,2,0,66.8252631579
2593,1,2,1000.0,1004.8,93.0,1.3,27.9,91.0,0.0,19,2,0,85.4335714286
2594,1,2,1000.0,1004.8,93.0,1.3,27.9,91.0,0.0,20,2,0,68.371875
2606,1,2,1000.4,1005.2,80.0,1.6,27.6,91.0,0.0,21,2,0,67.9346153846
2607,1,2,1000.4,1005.2,80.0,1.6,27.6,91.0,0.0,22,2,0,63.0966666667
2608,1,2,1000.4,1005.2,80.0,1.6,27.6,91.0,0.0,23,2,0,61.8214285714
2619,1,2,1001.5,1006.3,45.0,1.8,28.7,86.0,0.0,0,3,0,81.302
2620,1,2,1001.5,1006.3,45.0,1.8,28.7,86.0,0.0,1,3,0,44.88
2621,1,2,1001.5,1006.3,45.0,1.8,28.7,86.0,0.0,2,3,0,80.775
2627,1,2,1001.2,1006.0,133.0,1.9,32.8,66.0,0.0,3,3,0,106.157142857
2628,1,2,1001.2,1006.0,133.0,1.9,32.8,66.0,0.0,4,3,0,61.14
2629,1,2,1001.2,1006.0,133.0,1.9,32.8,66.0,0.0,5,3,0,48.2622222222
2637,1,2,1000.0,1004.8,58.0,3.2,33.9,62.0,0.0,6,3,0,69.21625
2638,1,2,1000.0,1004.8,58.0,3.2,33.9,62.0,0.0,7,3,0,71.5146153846
2639,1,2,1000.0,1004.8,58.0,3.2,33.9,62.0,0.0,8,3,0,84.808
2654,1,2,1000.0,1004.8,102.0,4.5,32.3,73.0,0.0,9,3,0,73.4394117647
2655,1,2,1000.0,1004.8,102.0,4.5,32.3,73.0,0.0,10,3,0,59.6783333333
2656,1,2,1000.0,1004.8,102.0,4.5,32.3,73.0,0.0,11,3,0,47.278125
2669,1,2,1001.4,1006.2,69.0,1.7,30.2,84.0,0.0,12,3,0,60.5392307692
2670,1,2,1001.4,1006.2,69.0,1.7,30.2,84.0,0.0,13,3,0,75.402
2671,1,2,1001.4,1006.2,69.0,1.7,30.2,84.0,0.0,14,3,0,65.33375
2687,1,2,1002.6,1007.4,98.0,1.8,29.4,82.0,0.0,15,3,0,71.9348484848
2688,1,2,1002.6,1007.4,98.0,1.8,29.4,82.0,0.0,16,3,0,72.7134615385
2689,1,2,1002.6,1007.4,98.0,1.8,29.4,82.0,0.0,17,3,0,63.5884210526
2704,1,2,1002.1,1006.9,84.0,1.4,28.0,86.0,0.0,18,3,0,72.9690322581
2705,1,2,1002.1,1006.9,84.0,1.4,28.0,86.0,0.0,19,3,0,94.2838461538
2706,1,2,1002.1,1006.9,84.0,1.4,28.0,86.0,0.0,20,3,0,55.4061111111
2717,1,2,1002.4,1007.2,107.0,0.8,26.8,92.0,0.0,21,3,0,55.0625
2718,1,2,1002.4,1007.2,107.0,0.8,26.8,92.0,0.0,22,3,0,54.8458333333
2719,1,2,1002.4,1007.2,107.0,0.8,26.8,92.0,0.0,23,3,0,53.22
2729,1,2,1003.7,1008.5,91.0,2.1,30.6,75.0,0.0,0,4,0,83.07
2730,1,2,1003.7,1008.5,91.0,2.1,30.6,75.0,0.0,1,4,0,54.84125
2731,1,2,1003.7,1008.5,91.0,2.1,30.6,75.0,0.0,2,4,0,52.725
2737,1,2,1003.6,1008.4,58.0,3.6,32.4,64.0,0.0,3,4,0,75.875
2738,1,2,1003.6,1008.4,58.0,3.6,32.4,64.0,0.0,4,4,0,101.4075
2739,1,2,1003.6,1008.4,58.0,3.6,32.4,64.0,0.0,5,4,0,49.428
2746,1,2,1001.5,1006.3,27.0,3.6,34.2,58.0,0.0,6,4,0,49.9293333333
2747,1,2,1001.5,1006.3,27.0,3.6,34.2,58.0,0.0,7,4,0,66.1230769231
2748,1,2,1001.5,1006.3,27.0,3.6,34.2,58.0,0.0,8,4,0,71.45
2762,1,2,1001.4,1006.2,81.0,3.4,32.7,63.0,0.0,9,4,0,85.8461538462
2763,1,2,1001.4,1006.2,81.0,3.4,32.7,63.0,0.0,10,4,0,70.2135483871
2764,1,2,1001.4,1006.2,81.0,3.4,32.7,63.0,0.0,11,4,0,77.152
2779,1,2,1002.2,1007.0,73.0,3.0,30.2,79.0,0.0,12,4,0,57.0969565217
2780,1,2,1002.2,1007.0,73.0,3.0,30.2,79.0,0.0,13,4,0,56.5496551724
2781,1,2,1002.2,1007.0,73.0,3.0,30.2,79.0,0.0,14,4,0,66.9765517241
2797,1,2,1002.7,1007.5,73.0,2.3,29.7,82.0,0.0,15,4,0,63.12
2798,1,2,1002.7,1007.5,73.0,2.3,29.7,82.0,0.0,16,4,0,60.3513513514
2799,1,2,1002.7,1007.5,73.0,2.3,29.7,82.0,0.0,17,4,0,88.5505555556
2815,1,2,1001.7,1006.5,100.0,1.0,29.0,85.0,0.0,18,4,0,61.6982608696
2816,1,2,1001.7,1006.5,100.0,1.0,29.0,85.0,0.0,19,4,0,85.515625
2817,1,2,1001.7,1006.5,100.0,1.0,29.0,85.0,0.0,20,4,0,56.712
2828,1,2,1001.8,1006.6,88.0,1.5,28.6,88.0,0.0,21,4,0,56.7661538462
2829,1,2,1001.8,1006.6,88.0,1.5,28.6,88.0,0.0,22,4,0,65.014
2830,1,2,1001.8,1006.6,88.0,1.5,28.6,88.0,0.0,23,4,0,68.9675
2841,1,2,1002.3,1007.1,97.0,2.2,31.6,73.0,0.0,0,5,0,42.73
2842,1,2,1002.3,1007.1,97.0,2.2,31.6,73.0,0.0,1,5,0,31.03
2843,1,2,1002.3,1007.1,97.0,2.2,31.6,73.0,0.0,2,5,0,54.02
2850,1,2,1001.6,1006.4,96.0,1.8,32.9,64.0,0.0,3,5,0,58.56
